"45831","JHR04","13-April-2014","Ahad","05:38","05:48","07:05","13:12","16:23","19:16","20:25"
"45832","JHR04","14-April-2014","Isnin","05:38","05:48","07:05","13:12","16:23","19:16","20:25"
"45833","JHR04","15-April-2014","Selasa","05:37","05:47","07:04","13:11","16:24","19:15","20:25"
"45834","JHR04","16-April-2014","Rabu","05:37","05:47","07:04","13:11","16:24","19:15","20:25"
"45835","JHR04","17-April-2014","Khamis","05:37","05:47","07:04","13:11","16:24","19:15","20:25"
"45836","JHR04","19-April-2014","Sabtu","05:36","05:46","07:03","13:11","16:25","19:15","20:25"
"45837","JHR04","20-April-2014","Ahad","05:35","05:45","07:03","13:10","16:25","19:14","20:25"
"45838","JHR04","21-April-2014","Isnin","05:35","05:45","07:03","13:10","16:25","19:14","20:25"
"45839","JHR04","22-April-2014","Selasa","05:35","05:45","07:02","13:10","16:25","19:14","20:25"
"45840","JHR04","23-April-2014","Rabu","05:34","05:44","07:02","13:10","16:26","19:14","20:25"
"45841","JHR04","24-April-2014","Khamis","05:34","05:44","07:02","13:10","16:26","19:14","20:25"
"45842","JHR04","26-April-2014","Sabtu","05:33","05:43","07:02","13:09","16:26","19:14","20:25"
"45843","JHR04","27-April-2014","Ahad","05:33","05:43","07:01","13:09","16:26","19:14","20:25"
"45844","JHR04","28-April-2014","Isnin","05:33","05:43","07:01","13:09","16:27","19:14","20:25"
"45845","JHR04","29-April-2014","Selasa","05:32","05:42","07:01","13:09","16:27","19:14","20:25"
"45846","JHR04","30-April-2014","Rabu","05:32","05:42","07:01","13:09","16:27","19:13","20:25"
"45847","JHR04","04-April-2014","Jumaat","05:42","05:52","07:08","13:14","16:20","19:18","20:27"
"45848","JHR04","11-April-2014","Jumaat","05:39","05:49","07:06","13:12","16:23","19:16","20:26"
"45849","JHR04","18-April-2014","Jumaat","05:36","05:46","07:04","13:11","16:24","19:15","20:25"
"45850","JHR04","25-April-2014","Jumaat","05:34","05:44","07:02","13:09","16:26","19:14","20:25"
"45851","JHR04","01-Mei-2014","Khamis","05:32","05:42","07:01","13:08","16:27","19:13","20:25"
"45852","JHR04","03-Mei-2014","Sabtu","05:31","05:41","07:00","13:08","16:28","19:13","20:25"
"45853","JHR04","04-Mei-2014","Ahad","05:31","05:41","07:00","13:08","16:28","19:13","20:25"
"45854","JHR04","05-Mei-2014","Isnin","05:31","05:41","07:00","13:08","16:28","19:13","20:25"
"45855","JHR04","06-Mei-2014","Selasa","05:30","05:40","07:00","13:08","16:28","19:13","20:25"
"45856","JHR04","07-Mei-2014","Rabu","05:30","05:40","07:00","13:08","16:28","19:13","20:25"
